DISTRICTNAME,Latitude,Longitude
Bagalkot,16.34555,75.654252
Vijayapura,16.326598,75.987456
Bagalkot,16.379231,75.661567
Bagalkot,16.356705,75.594277
Bagalkot,16.240094,75.507081
Bagalkot,16.280957,75.62767
Vijayapura,16.549874,75.987456
Bagalkot,16.278907,75.510041
Bagalkot,16.326598,75.23659
Bagalkot,16.45278,75.42844
Bagalkot,16.03875,75.736126
Bagalkot,15.980011,75.698179
Bagalkot,16.047502,75.787307
Bagalkot,15.991142,75.709546
Bagalkot,16.051605,75.794494
Bagalkot,16.072977,75.792754
Bagalkot,16.019103,75.713917
Bagalkot,16.05711,75.800383
Bagalkot,16.0586,75.800491
Bagalkot,16.05158,75.794021
Bagalkot,16.054842,75.717785
Bagalkot,16.053571,75.795595
Bagalkot,16.059863,75.708018
Bagalkot,16.011725,75.715941
Bagalkot,16.058518,75.799612
Bagalkot,16.041286,75.775639
Bagalkot,16.053404,75.721658
Bagalkot,16.032349,75.840538
Bagalkot,16.048712,75.786494
Bagalkot,16.002629,75.717535
Bagalkot,16.078946,75.700272
Bagalkot,16.006701,75.717493
Bagalkot,16.047778,75.769969
Bagalkot,16.077217,75.716281
Bagalkot,15.993743,75.7696149
Bagalkot,16.056733,75.809937
Bagalkot,16.001298,75.716995
Bagalkot,16.009542,75.865543
Bagalkot,16.057854,75.713774
Bagalkot,16.044482,75.738746
Bagalkot,16.054412,75.707771
Bagalkot,16.042794,75.730751
Bagalkot,16.068541,75.83427
Gadag,15.254565,75.654525
Bagalkot,16.046848,75.758222
Dharwad,15.254565,75.254565
Dharwad,15.254565,75.258565
Bagalkot,16.050792,75.795906
Gadag,15.564585,75.564585
Gadag,15.254565,75.546525
Bagalkot,15.995435,75.730517
Dharwad,15.215654,75.254565
Bagalkot,16.047242,75.78944
Bagalkot,16.057627,76.059366
Bagalkot,16.031707,76.073586
Bagalkot,16.161864,76.129681
Bagalkot,16.060118,76.057239
Bagalkot,16.170504,76.006157
Bagalkot,16.160083,76.0149359
Bagalkot,16.170879,76.006486
Bagalkot,16.171121,76.006373
Bagalkot,16.198788,76.047992
Bagalkot,16.057528,75.996274
Bagalkot,16.047928,75.973912
Bagalkot,16.171359,76.005976
Bagalkot,16.111273,75.963195
Bagalkot,16.059258,76.032179
Bagalkot,16.158805,76.1232699
Bagalkot,16.059799,76.048822
Bagalkot,16.11622,75.971253
Bagalkot,16.051967,76.06358
Bagalkot,16.110619,76.045086
Bagalkot,16.058418,76.014962
Bagalkot,16.170174,76.006395
Bagalkot,16.103238,76.069581
Bagalkot,16.171039,76.00648
Bagalkot,16.05737,75.994044
Bagalkot,16.170533,76.006073
Bagalkot,16.041984,76.068883
Bagalkot,16.058108,76.003607
Bagalkot,16.181147,75.967804
Bagalkot,16.170956,76.106933
Bagalkot,16.170689,76.105862
Bagalkot,16.059154,76.030927
Bagalkot,16.055996,76.061741
Bagalkot,16.091298,76.066163
Bagalkot,16.098336,76.055827
Bagalkot,16.158827,76.015235
Bagalkot,16.147403,76.157336
Bagalkot,16.056235,76.065104
Bagalkot,16.066466,76.061106
Bagalkot,16.158593,76.015879
Bagalkot,16.158128,75.980987
Bagalkot,16.060629,76.049802
Bagalkot,16.072557,76.062173
Bagalkot,16.07234,76.061229
Bagalkot,16.055199,76.066365
Bagalkot,16.057779,75.995003
Bagalkot,16.063244,76.063319
Bagalkot,16.047815,75.995627
Bagalkot,16.171315,76.006111
Bagalkot,16.063538,76.062928
Bagalkot,16.171333,75.973393
Bagalkot,16.067629,76.060216
Bagalkot,16.054159,75.998742
Bagalkot,16.041625,76.068545
Bagalkot,16.06945,76.06082
Bagalkot,16.1055,76.071526
Bagalkot,16.028152,76.076047
Bagalkot,16.115089,76.043376
Bagalkot,16.068359,76.085125
Bagalkot,16.168773,76.045362
Bagalkot,16.168133,76.047171
Bagalkot,16.104748,76.026712
Bagalkot,16.029217,75.952608
Bagalkot,16.084563,76.056556
Bagalkot,16.170072,76.007258
Bagalkot,16.062078,76.065121
Bagalkot,16.050118,76.066456
Bagalkot,16.177689,75.978755
Bagalkot,16.067011,76.060051
Bagalkot,16.066762,76.060825
Bagalkot,16.127633,75.949606
Bagalkot,16.0641,76.062743
Bagalkot,16.050391,76.064012
Bagalkot,16.075529,76.060348
Bagalkot,16.058256,76.00308
Bagalkot,16.059838,76.040918
Bagalkot,16.060027,76.063973
Bagalkot,16.06658,76.060666
Bagalkot,16.06677,76.060354
Bagalkot,16.169824,76.090953
Bagalkot,16.171283,76.006235
Bagalkot,16.059616,76.036506
Bagalkot,15.96476,76.124572
Bagalkot,15.970376,76.115624
Bagalkot,15.935661,76.1367269
Bagalkot,15.975793,76.106957
Bagalkot,15.969279,76.120562
Bagalkot,15.947751,76.127274
Bagalkot,15.959624,76.137427
Bagalkot,15.951534,76.126396
Bagalkot,15.975916,76.107663
Bagalkot,15.954573,76.100171
Bagalkot,15.947256,76.127146
Bagalkot,15.957637,76.115101
Bagalkot,15.974951,76.107944
Bagalkot,15.961454,76.124404
Bagalkot,15.972654,76.109756
Bagalkot,15.967276,76.111353
Bagalkot,15.971799,76.111626
Bagalkot,15.956256,76.126201
Bagalkot,15.947628,76.127124
Bagalkot,15.968806,76.120362
Bagalkot,15.958857,76.133562
Bagalkot,15.970178,76.114684
Bagalkot,15.96386,76.114833
Bagalkot,15.931776,76.137387
Bagalkot,15.959934,76.137812
Bagalkot,15.95636,76.105648
Bagalkot,15.955471,76.126906
Bagalkot,15.974783,76.108632
Bagalkot,15.952424,76.119972
Bagalkot,15.964785,76.113288
Bagalkot,15.956675,76.129223
Bagalkot,15.95595,76.105026
Bagalkot,15.964201,76.115225
Bagalkot,15.960929,76.117486
Bagalkot,15.961511,76.112264
Bagalkot,15.956598,76.1260759
Vijayanagara,15.005804,76.000653
Vijayanagara,15.05842,76.007439
Koppal,15.575201,76.061831
Vijayanagara,15.005754,76.000647
Bagalkot,16.040934,76.293509
Bagalkot,16.106465,76.235661
Bagalkot,15.981441,76.274241
Bagalkot,16.070396,76.154907
Bagalkot,15.928224,76.139627
Bagalkot,15.927891,76.139567
Bagalkot,16.119687,76.194185
Bagalkot,16.074462,76.1587009
Bagalkot,15.918461,76.14903
Bagalkot,15.928121,76.139762
Bagalkot,16.013199,76.084304
Bagalkot,16.009896,76.08613
Bagalkot,15.92823,76.139669
Bagalkot,16.037813,76.292524
Bagalkot,15.996021,76.094348
Bagalkot,15.971551,76.272619
Bagalkot,15.92906,76.139143
Bagalkot,16.013102,76.240808
Bagalkot,16.023579,76.079455
Bagalkot,16.013821,76.308667
Bagalkot,16.016161,76.253514
Bagalkot,15.924352,76.140642
Bagalkot,15.916669,76.096259
Bagalkot,15.928057,76.084648
Bagalkot,16.008501,76.164668
Bagalkot,16.017634,76.131051
Bagalkot,16.017655,76.1332059
Bagalkot,15.928686,76.139792
Bagalkot,15.996151,76.093954
Bagalkot,16.016112,76.210386
Bagalkot,16.033892,76.1491449
Bagalkot,15.916126,76.086814
Bagalkot,16.015344,76.201184
Bagalkot,15.991551,76.186202
Bagalkot,16.073583,76.15015
Bagalkot,16.048971,76.161054
Bagalkot,15.891922,76.116226
Bagalkot,16.024017,76.088062
Bagalkot,16.01579,76.266085
Bagalkot,16.01329,76.144416
Bagalkot,16.017768,76.140929
Bagalkot,16.013308,76.144026
Bagalkot,16.107082,76.194281
Bagalkot,15.999726,76.09208
Bagalkot,15.918804,76.149674
Bagalkot,16.015752,76.203177
Bagalkot,15.920676,76.1473599
Bagalkot,16.015645,76.200924
Koppal,15.56178,76.089492
Bagalkot,15.928313,76.084633
Bagalkot,16.02235,76.079073
Bagalkot,15.921555,76.145485
Bagalkot,16.093968,76.175211
Bagalkot,15.95562,76.265146
Bagalkot,16.022375,76.079361
Bagalkot,15.919685,76.148088
Bagalkot,15.999069,76.092738
Bagalkot,15.95727,76.185096
Bagalkot,16.552855,75.309951
Bagalkot,16.462427,75.287879
Bagalkot,16.504609,75.241294
Bagalkot,16.423733,75.345793
Bagalkot,16.474746,75.290351
Bagalkot,16.496537,75.23083
Bagalkot,16.439681,75.278794
Bagalkot,16.567445,75.360172
Bagalkot,16.523627,75.311606
Bagalkot,16.557143,75.312363
Bagalkot,16.454883,75.284538
Bagalkot,16.410142,75.389075
Bagalkot,16.509131,75.255967
Bagalkot,16.509894,75.26049
Bagalkot,16.568543,75.361662
Bagalkot,16.509541,75.259341
Bagalkot,16.514995,75.305765
Bagalkot,16.525424,75.312704
Bagalkot,16.534174,75.303045
Bagalkot,16.559225,75.248185
Bagalkot,16.535081,75.321243
Bagalkot,16.568685,75.366225
Bagalkot,16.495826,75.200355
Bagalkot,16.567814,75.38606
Bagalkot,16.520368,75.308627
Bagalkot,16.567524,75.364898
Bagalkot,16.542722,75.291262
Bagalkot,16.489888,75.291258
Bagalkot,16.45702,75.285932
Bagalkot,16.517064,75.246984
Bagalkot,16.575051,75.277455
Bagalkot,16.495982,75.203007
Bagalkot,16.537338,75.326125
Bagalkot,16.569307,75.353133
Bagalkot,16.575596,75.178718
Bagalkot,16.415795,75.361572
Bagalkot,16.51142,75.300514
Bagalkot,16.527411,75.301376
Bagalkot,16.50651,75.391661
Bagalkot,16.56824,75.384289
Bagalkot,16.568482,75.355268
Bagalkot,16.568103,75.371964
Bagalkot,16.436386,75.281867
Bagalkot,16.529554,75.268253
Bagalkot,16.505129,75.240367
Bagalkot,16.56041,75.342874
Bagalkot,16.504653,75.239836
Bagalkot,16.446996,75.283613
Bagalkot,16.520676,75.274468
Bagalkot,16.501051,75.230092
Bagalkot,16.443875,75.315486
Bagalkot,16.532061,75.31953
Bagalkot,16.544576,75.189241
Bagalkot,16.582368,75.292673
Bagalkot,16.497582,75.209829
Bagalkot,16.588862,75.239202
Bagalkot,16.543473,75.263533
Bagalkot,16.455458,75.306306
Bagalkot,16.581464,75.293488
Bagalkot,16.566714,75.20814
Bagalkot,16.435257,75.327652
Bagalkot,16.513492,75.324017
Bagalkot,16.547255,75.307739
Bagalkot,16.473081,75.371996
Bagalkot,16.510869,75.220313
Bagalkot,16.542396,75.333708
Bagalkot,16.562319,75.343172
Bagalkot,16.475328,75.241885
Bagalkot,16.534031,75.375314
Bagalkot,16.51161,75.263383
Bagalkot,16.59737,75.176486
Bagalkot,16.430919,75.33415
Bagalkot,16.53915,75.329844
Bagalkot,16.567594,75.386741
Bagalkot,16.558742,75.342398
Bagalkot,16.511861,75.265031
Bagalkot,16.495128,75.198116
Bagalkot,16.511056,75.263284
Bagalkot,16.45517,75.286211
Bagalkot,16.512025,75.259291
Bagalkot,16.482171,75.357654
Bagalkot,16.554585,75.340782
Bagalkot,16.417372,75.3377
Bagalkot,16.477919,75.290644
Bagalkot,16.445083,75.28326
Bagalkot,16.576738,75.275319
Bagalkot,16.544025,75.306335
Bagalkot,16.498874,75.221563
Bagalkot,16.577245,75.234541
Bagalkot,16.569461,75.350094
Bagalkot,16.503004,75.27076
Bagalkot,16.526127,75.360177
Bagalkot,16.556975,75.24942
Bagalkot,16.509995,75.316239
Bagalkot,16.426954,75.279254
Bagalkot,16.510017,75.314632
Bagalkot,16.4589,75.299053
Bagalkot,16.514939,75.254728
Bagalkot,16.498303,75.241406
Bagalkot,16.497096,75.213572
Bagalkot,16.598353,75.249223
Bagalkot,16.515783,75.295309
Bagalkot,16.515107,75.25191
Bagalkot,16.502192,75.234185
Bagalkot,16.428506,75.279955
Bagalkot,16.525742,75.313171
Bagalkot,16.422753,75.398968
Bagalkot,16.560742,75.342878
Bagalkot,16.566882,75.264132
Bagalkot,16.480651,75.292049
Bagalkot,16.519345,75.274992
Bagalkot,16.545399,75.33606
Bagalkot,16.518892,75.291155
Bagalkot,16.485167,75.293421
Bagalkot,16.568475,75.213127
Bagalkot,16.566285,75.315488
Bagalkot,16.567454,75.36395
Bagalkot,16.438892,75.319883
Bagalkot,16.539124,75.314497
Bagalkot,16.524814,75.270807
Bagalkot,16.481621,75.292616
Belagavi,16.553973,75.150663
Bagalkot,16.561385,75.313544
Bagalkot,16.513767,75.294962
Bagalkot,16.490884,75.291853
Bagalkot,16.521452,75.34208
Bagalkot,16.519092,75.291173
Bagalkot,16.50852,75.25177
Bagalkot,16.516277,75.295604
Bagalkot,16.514486,75.252852
Bagalkot,16.517628,75.306482
Bagalkot,16.574339,75.23658
Bagalkot,16.500606,75.228231
Bagalkot,16.568344,75.373536
Belagavi,16.323377,75.122223
Bagalkot,16.527828,75.268532
Bagalkot,16.49858,75.29127
Bagalkot,16.527903,75.252687
Bagalkot,16.568514,75.356235
Bagalkot,16.346612,75.21211
Bagalkot,16.485873,75.293285
Bagalkot,16.545165,75.33546
Bagalkot,16.427113,75.362329
Bagalkot,16.479711,75.291603
Bagalkot,16.511417,75.307523
Bagalkot,16.517723,75.288059
Bagalkot,16.461657,75.292923
Bagalkot,16.46769,75.2098
Bagalkot,16.561598,75.343357
Bagalkot,16.472219,75.333439
Bagalkot,16.54359,75.323542
Bagalkot,16.497629,75.291008
Bagalkot,16.506053,75.295968
Bagalkot,16.501721,75.295658
Bagalkot,16.50922,75.283698
Bagalkot,16.513276,75.280715
Bagalkot,16.505948,75.304459
Bagalkot,16.512182,75.281557
Bagalkot,16.512802,75.301927
Bagalkot,16.502946,75.287131
Bagalkot,16.500111,75.295543
Bagalkot,16.509466,75.292043
Bagalkot,16.5081,75.29593
Bagalkot,16.512723,75.272246
Bagalkot,16.511856,75.27811
Bagalkot,16.509668,75.270737
Bagalkot,16.498015,75.294697
Bagalkot,16.506744,75.287708
Bagalkot,16.508903,75.278359
Bagalkot,16.497669,75.290178
Bagalkot,16.51268,75.281238
Bagalkot,16.516188,75.295636
Bagalkot,16.490398,75.29238
Bagalkot,16.51082,75.291849
Bagalkot,16.512709,75.273913
Bagalkot,16.50902,75.286552
Bagalkot,16.507345,75.295952
Bagalkot,16.19308,75.552274
Bagalkot,16.211437,75.628187
Bagalkot,16.228504,75.617038
Bagalkot,16.193912,75.548484
Bagalkot,16.186237,75.612513
Bagalkot,16.187732,75.487311
Bagalkot,16.215605,75.613957
Bagalkot,16.186745,75.505845
Bagalkot,16.17833,75.452852
Bagalkot,16.190569,75.596198
Bagalkot,16.21572,75.493502
Bagalkot,16.188855,75.597184
Bagalkot,16.189908,75.58626
Bagalkot,16.204359,75.563669
Bagalkot,16.168641,75.609564
Bagalkot,16.204843,75.61325
Bagalkot,16.193057,75.551727
Bagalkot,16.173014,75.610444
Bagalkot,16.201392,75.529734
Bagalkot,16.226507,75.490693
Bagalkot,16.177293,75.451443
Bagalkot,16.185907,75.612626
Bagalkot,16.199025,75.487225
Bagalkot,16.183362,75.463613
Bagalkot,16.190528,75.583382
Bagalkot,16.175497,75.610931
Bagalkot,16.19071,75.582119
Bagalkot,16.228479,75.569097
Bagalkot,16.161673,75.608063
Bagalkot,16.185143,75.486019
Bagalkot,16.189671,75.582572
Bagalkot,16.189323,75.589239
Bagalkot,16.193982,75.566467
Bagalkot,16.186275,75.611849
Bagalkot,16.189052,75.596065
Bagalkot,16.155327,75.606827
Bagalkot,16.197983,75.501937
Bagalkot,16.193356,75.55968
Bagalkot,16.172982,75.447519
Bagalkot,16.225065,75.490301
Bagalkot,16.206165,75.59655
Bagalkot,16.181423,75.612864
Bagalkot,16.18899,75.596504
Bagalkot,16.18723,75.612467
Bagalkot,16.193405,75.560754
Bagalkot,16.186288,75.6125
Bagalkot,16.204294,75.55501
Bagalkot,16.200978,75.61636
Bagalkot,16.17693,75.450889
Bagalkot,16.154287,75.606634
Bagalkot,16.192722,75.573361
Bagalkot,16.187867,75.601775
Bagalkot,16.177611,75.451937
Bagalkot,16.190935,75.580818
Bagalkot,16.154637,75.606684
Bagalkot,16.200579,75.613166
Bagalkot,16.21548,75.511298
Bagalkot,16.18464,75.613617
Bagalkot,16.199689,75.613058
Bagalkot,16.209083,75.613845
Bagalkot,16.215826,75.476287
Bagalkot,16.186361,75.616558
Bagalkot,16.215465,75.472828
Bagalkot,16.181378,75.592121
Bagalkot,16.199091,75.510721
Bagalkot,16.204749,75.515801
Bagalkot,16.151979,75.524804
Bagalkot,16.190695,75.582202
Bagalkot,16.19734,75.612899
Bagalkot,16.190957,75.580665
Bagalkot,16.186238,75.468929
Bagalkot,16.248271,75.620412
Bagalkot,16.196781,75.505331
Bagalkot,16.18639,75.612491
Bagalkot,16.203015,75.522136
Bagalkot,16.160141,75.607932
Bagalkot,16.159246,75.607718
Bagalkot,16.193811,75.565026
Bagalkot,16.158956,75.607641
Bagalkot,16.156789,75.607193
Bagalkot,16.190677,75.474198
Bagalkot,16.214508,75.614182
Bagalkot,16.196321,75.541947
Bagalkot,16.165263,75.608865
Bagalkot,16.175484,75.610895
Bagalkot,16.196698,75.540732
Bagalkot,16.182883,75.615243
Bagalkot,16.204073,75.613279
Bagalkot,16.231325,75.618905
Bagalkot,16.190738,75.474262
Bagalkot,16.17396,75.445693
Bagalkot,16.170812,75.451957
Bagalkot,16.198864,75.535584
Bagalkot,16.17551,75.610852
Bagalkot,16.189079,75.59592
Bagalkot,16.197213,75.504006
Bagalkot,16.189248,75.590861
Bagalkot,16.200225,75.461121
Bagalkot,16.181488,75.461121
Bagalkot,16.186387,75.610969
Bagalkot,16.193019,75.554196
Bagalkot,16.202819,75.51281
Belagavi,16.1025,75.3635
Bagalkot,16.203721,75.518825
Bagalkot,16.188692,75.612547
Bagalkot,16.193182,75.556547
Bagalkot,16.198889,75.495721
Bagalkot,16.194058,75.567423
Bagalkot,16.207968,75.613217
Belagavi,16.1156,75.3041
Bagalkot,16.154495,75.493377
Bagalkot,16.098674,75.564947
Bagalkot,15.951337,75.52293
Bagalkot,16.111945,75.623712
Bagalkot,16.134284,75.42601
Bagalkot,16.128436,75.515037
Bagalkot,16.017273,75.568247
Bagalkot,16.136522,75.600685
Bagalkot,16.015245,75.547459
Bagalkot,16.023791,75.549917
Bagalkot,16.014304,75.547205
Bagalkot,16.000417,75.537984
Bagalkot,16.001502,75.538023
Bagalkot,16.01902,75.60513
Bagalkot,16.051756,75.560872
Bagalkot,16.018782,75.602838
Bagalkot,16.128748,75.554674
Bagalkot,16.117967,75.593622
Bagalkot,15.979505,75.523458
Bagalkot,15.95506,75.479032
Bagalkot,16.019917,75.507842
Bagalkot,16.106338,75.657866
Bagalkot,16.045433,75.457707
Bagalkot,15.978477,75.532531
Bagalkot,16.021296,75.485038
Bagalkot,16.067593,75.568987
Bagalkot,15.929612,75.512057
Bagalkot,16.025938,75.529392
Bagalkot,16.021406,75.482674
Bagalkot,16.056654,75.565597
Bagalkot,16.136012,75.60084
Bagalkot,16.011492,75.545522
Bagalkot,16.058597,75.597458
Bagalkot,16.001542,75.538054
Bagalkot,16.130284,75.569678
Bagalkot,16.051834,75.560821
Bagalkot,16.048149,75.646754
Bagalkot,16.086679,75.581571
Bagalkot,16.024068,75.550002
Bagalkot,16.128734,75.597697
Bagalkot,16.019074,75.610993
Bagalkot,16.06585,75.56785
Bagalkot,16.004779,75.537039
Bagalkot,16.128565,75.518499
Bagalkot,16.11853,75.593846
Bagalkot,16.014761,75.547263
Bagalkot,16.026115,75.52855
Bagalkot,16.021325,75.484683
Bagalkot,16.018543,75.549568
Bagalkot,15.976337,75.531803
Bagalkot,16.055232,75.563787
Bagalkot,16.01861,75.60216
Bagalkot,16.032602,75.551422
Bagalkot,16.019874,75.498838
Bagalkot,15.990629,75.536854
Bagalkot,16.054285,75.562731
Bagalkot,16.1418,75.602893
Bagalkot,15.976595,75.531904
Bagalkot,16.076089,75.447092
Bagalkot,16.138497,75.601655
Bagalkot,16.012821,75.546174
Bagalkot,16.115771,75.592736
Bagalkot,16.018337,75.55792
Bagalkot,16.048747,75.445646
Bagalkot,16.009679,75.543645
Bagalkot,16.001915,75.603759
Bagalkot,16.13055,75.471979
Bagalkot,16.090909,75.521385
Bagalkot,16.094345,75.584796
Bagalkot,16.022783,75.472103
Bagalkot,16.070624,75.644459
Bagalkot,15.924988,75.509656
Bagalkot,16.048017,75.428699
Bagalkot,16.048703,75.558792
Bagalkot,16.027388,75.522581
Bagalkot,15.943562,75.519929
Bagalkot,16.056374,75.539995
Bagalkot,16.007922,75.543842
Bagalkot,16.132108,75.599061
Bagalkot,16.128416,75.568207
Bagalkot,16.143235,75.468294
Bagalkot,16.04951,75.432519
Bagalkot,16.025944,75.550148
Bagalkot,16.023495,75.549989
Bagalkot,16.036792,75.553073
Bagalkot,16.05518,75.582071
Bagalkot,16.027746,75.551158
Bagalkot,16.01999,75.497461
Bagalkot,16.00988,75.623379
Bagalkot,15.938196,75.516554
Bagalkot,16.142515,75.603182
Bagalkot,16.117712,75.578193
Bagalkot,16.025847,75.529868
Bagalkot,16.0653,75.454175
Bagalkot,16.111381,75.661538
Bagalkot,16.078517,75.57645
Bagalkot,15.939795,75.514478
Bagalkot,16.018088,75.610077
Bagalkot,16.141985,75.602947
Bagalkot,16.111729,75.662102
Bagalkot,16.111822,75.62173
Bagalkot,16.105236,75.61528
Bagalkot,16.132222,75.599131
Bagalkot,16.120319,75.491384
Bagalkot,16.000989,75.538045
Bagalkot,16.126096,75.596784
Bagalkot,16.104168,75.54558
Bagalkot,15.990047,75.536652
Bagalkot,16.027462,75.447189
Bagalkot,16.018182,75.482874
Bagalkot,16.027855,75.431881
Bagalkot,15.939829,75.436527
Bagalkot,15.941254,75.500847
Bagalkot,16.08644,75.581487
Vijayapura,16.640811,75.55502
Bagalkot,16.02595,75.529692
Bagalkot,16.002429,75.53839
Bagalkot,16.072506,75.447451
Belagavi,16.466572,74.64238
Bagalkot,15.928764,75.511548
Bagalkot,16.066909,75.660724
Belagavi,16.158562,75.231455
Bagalkot,16.164196,75.378438
Bagalkot,16.169778,75.420903
Bagalkot,16.264041,75.321486
Bagalkot,16.227721,75.270046
Bagalkot,16.153152,75.367355
Bagalkot,16.16512,75.383014
Bagalkot,16.185134,75.329694
Bagalkot,16.320634,75.264175
Bagalkot,16.256352,75.264617
Bagalkot,16.272073,75.319162
Bagalkot,16.141841,75.365385
Bagalkot,16.220171,75.34999
Bagalkot,16.221156,75.417373
Bagalkot,16.222477,75.349358
Bagalkot,16.168138,75.403859
Bagalkot,16.121859,75.3025
Bagalkot,16.304805,75.249343
Bagalkot,16.189546,75.322251
Bagalkot,16.219616,75.446963
Bagalkot,16.184514,75.359343
Bagalkot,16.195476,75.357035
Bagalkot,16.315602,75.259768
Bagalkot,16.150946,75.343947
Bagalkot,16.305882,75.249956
Bagalkot,16.162982,75.3675
Bagalkot,16.152807,75.34801
Bagalkot,16.225749,75.258693
Bagalkot,16.170102,75.36276
Bagalkot,16.220402,75.349768
Bagalkot,16.201223,75.296906
Bagalkot,16.163576,75.388541
Bagalkot,16.121796,75.302659
Bagalkot,16.15349,75.351259
Bagalkot,16.2351,75.259645
Bagalkot,16.142883,75.365312
Bagalkot,16.141916,75.365376
Bagalkot,16.162161,75.385979
Bagalkot,16.165959,75.384223
Bagalkot,16.205756,75.287333
Bagalkot,16.144653,75.364572
Bagalkot,16.252813,75.264553
Bagalkot,16.173381,75.443119
Bagalkot,16.137639,75.324736
Bagalkot,16.253587,75.331928
Bagalkot,16.128862,75.363624
Bagalkot,16.30594,75.250053
Bagalkot,16.166824,75.389073
Bagalkot,16.216586,75.350693
Bagalkot,16.1552,75.362088
Bagalkot,16.186628,75.328333
Bagalkot,16.225282,75.232407
Bagalkot,16.170797,75.427283
Bagalkot,16.164492,75.378423
Bagalkot,16.221401,75.348682
Bagalkot,16.168935,75.362807
Bagalkot,16.208824,75.282043
Bagalkot,16.173203,75.438336
Bagalkot,16.177916,75.359727
Bagalkot,16.231321,75.343617
Bagalkot,16.155111,75.366573
Bagalkot,16.312712,75.256106
Bagalkot,16.289621,75.279196
Bagalkot,16.166439,75.385283
Bagalkot,16.20535,75.389116
Bagalkot,16.205826,75.297673
Bagalkot,16.186522,75.358561
Bagalkot,16.165453,75.364931
Bagalkot,16.264016,75.321466
Bagalkot,16.234512,75.324866
Bagalkot,16.210359,75.353073
Bagalkot,16.26349,75.324153
Bagalkot,16.164608,75.365155
Bagalkot,16.263654,75.323574
Bagalkot,16.119531,75.292381
Bagalkot,16.268611,75.319058
Bagalkot,16.168658,75.408155
Bagalkot,16.247613,75.262096
Bagalkot,16.148388,75.371666
Bagalkot,16.226281,75.258948
Bagalkot,16.238765,75.339769
Bagalkot,16.114513,75.365517
Bagalkot,16.155453,75.352762
Bagalkot,16.148431,75.393036
Bagalkot,16.14136,75.302222
Bagalkot,16.20368,75.292886
Bagalkot,16.219165,75.428701
Bagalkot,16.167387,75.397976
Bagalkot,16.182573,75.359784
Bagalkot,16.160026,75.370889
Bagalkot,16.16893,75.408956
Bagalkot,16.150546,75.390245
Bagalkot,16.209979,75.353323
Bagalkot,16.147981,75.421376
Bagalkot,16.232183,75.340703
Bagalkot,16.243353,75.261188
Bagalkot,16.243918,75.334863
Bagalkot,16.153897,75.35797
Bagalkot,16.161969,75.369295
Bagalkot,16.181064,75.359028
Bagalkot,16.211538,75.255536
Bagalkot,16.303519,75.257956
